ts,occ
38.865501011658985,15.0
39.05869266889265,14.0
39.05869266889265,15.0
39.627932674414424,14.0
39.627932674414424,15.0
39.883733369260774,14.0
39.883733369260774,15.0
40.00705060398359,14.0
40.00705060398359,15.0
40.15234316138975,14.0
40.15234316138975,15.0
40.50535571268275,14.0
40.553825584521284,13.0
40.56054435479885,14.0
40.84660940443822,13.0
41.181915589865376,14.0
41.235408030242425,13.0
41.23661959214518,14.0
41.25831754322191,13.0
41.369341454910014,12.0
41.50194590621808,13.0
41.54053379212623,12.0
41.59765258770947,11.0
41.87198119749791,12.0
41.91562584418397,11.0
41.936352585943766,12.0
41.9876000616838,11.0
42.0589413068637,12.0
42.119539095335874,13.0
42.215643464114606,12.0
42.86918802431112,11.0
42.999924802399356,12.0
43.20587871607741,13.0
43.78705868067346,12.0
43.80854760205738,13.0
44.00069153080501,14.0
44.095085144835,13.0
44.10637779001942,14.0
44.25476900130152,13.0
44.67849462367332,14.0
44.693974858364456,13.0
44.93731587664691,14.0
45.07647929349365,15.0
45.28894250175129,14.0
45.29825671593578,13.0
45.3169519692661,12.0
45.458252653223845,13.0
45.697137754406604,12.0
45.698346670015184,11.0
45.74049718785796,10.0
46.08905831503022,9.0
46.10175836130894,10.0
46.482445480877104,11.0
46.70365985679676,12.0
46.94511635437625,13.0
46.95402038314487,14.0
47.266244430520345,15.0
47.31716105147072,14.0
47.32293494336891,13.0
47.436876344738934,14.0
47.59034248078273,15.0
47.76722437172677,14.0
47.76722437172677,15.0
48.287223641306966,14.0
48.287223641306966,15.0
48.444457746952104,14.0
48.444457746952104,15.0
48.594464266206984,14.0
48.607509809519,15.0
49.35661548971814,14.0
49.35661548971814,15.0
49.600817786821125,14.0
49.649629411101614,13.0
49.79469762476713,14.0
49.88536970738542,15.0
50.224597829266834,14.0
50.224597829266834,15.0
50.26033971400938,14.0
50.26033971400938,15.0
50.6896068895382,14.0
50.6896068895382,15.0
50.74979545619606,14.0
50.74979545619606,15.0
50.93017924053252,14.0
50.95983050931882,13.0
51.16253104315328,14.0
51.346435560386766,13.0
51.35642420944169,12.0
51.51243101427909,13.0
51.604871750372354,12.0
51.74150987583057,11.0
52.01687774584367,12.0
52.1848879587362,13.0
52.394826868492196,12.0
52.419959608649414,13.0
52.51361912065987,14.0
52.80820077442241,15.0
53.20932619221306,14.0
53.20932619221306,15.0
53.33416734125548,14.0
53.77667384737397,15.0
53.88717644023524,14.0
53.88717644023524,15.0
54.618920222625114,14.0
54.618920222625114,15.0
54.76645434785176,14.0
54.76645434785176,15.0
54.80997240985016,14.0
54.97310319458718,13.0
55.06079890242965,12.0
55.152314346677564,11.0
55.20181332233835,10.0
55.59236482251513,11.0
55.625310941105504,12.0
55.75186963980883,13.0
55.7563700260963,14.0
55.8328068676917,15.0
55.98860487870124,14.0
56.037526252787295,15.0
56.182055319676664,14.0
56.65211827997311,13.0
56.65931668439344,12.0
56.698589165214514,11.0
56.7207286535495,12.0
56.95208846664496,11.0
57.04868201680136,12.0
57.232593783752336,13.0
57.28626498775911,14.0
57.38181458447449,13.0
57.39598790486238,14.0
57.413905878092685,15.0
58.01658182982062,14.0
58.01658182982062,15.0
58.513669059300426,14.0
58.513669059300426,15.0
58.65923111528787,14.0
58.65923111528787,15.0
58.81201240597231,14.0
58.81201240597231,15.0
59.110270760993615,14.0
59.110270760993615,15.0
59.432514507033694,14.0
59.432514507033694,15.0
59.48918975784527,14.0
59.48918975784527,15.0
59.856193136105944,14.0
59.856193136105944,15.0
60.48520816129006,14.0
60.48520816129006,15.0
60.583091207456214,14.0
60.583091207456214,15.0
60.77624210087168,14.0
60.77624210087168,15.0
60.78338468874007,14.0
60.8194668796173,15.0
60.83364924790306,14.0
60.83364924790306,15.0
60.86583060566205,14.0
60.90926642217981,15.0
61.776052073621656,14.0
61.776052073621656,15.0
61.89353006421739,14.0
61.89353006421739,15.0
62.14244156399434,14.0
62.14244156399434,15.0
62.340447328463014,14.0
62.340447328463014,15.0
62.69612007557825,14.0
62.69612007557825,15.0
63.133740949759265,14.0
63.133740949759265,15.0
63.29254632999483,14.0
63.29254632999483,15.0
63.48361501917356,14.0
63.48361501917356,15.0
63.71179390764204,14.0
63.71179390764204,15.0
63.75054781961144,14.0
63.75054781961144,15.0
64.0775630778608,14.0
64.14968787908778,13.0
64.17300278777678,14.0
64.33657134863805,13.0
65.13063511591578,14.0
65.26012226634279,13.0
65.45184096495251,12.0
66.02122137779624,13.0
66.03559881760263,14.0
66.19728703039586,15.0
66.22716325927759,14.0
66.26704198101027,15.0
66.35829143527755,14.0
66.35829143527755,15.0
66.45253998527978,14.0
66.47450232185338,13.0
66.72187822190223,12.0
66.79990920066771,11.0
66.82877274717795,12.0
66.88015959170588,11.0
67.18734397070536,12.0
67.52466756664293,11.0
67.58693566503685,10.0
67.63655281530298,11.0
67.65199908945524,12.0
67.65861574037311,13.0
67.81189743832574,12.0
68.22130536783395,11.0
68.8293987139177,12.0
69.01281162406912,13.0
69.36747918925575,12.0
69.77900351820333,11.0
70.1326457788609,12.0
70.19642398270308,11.0
70.21928707109934,12.0
70.33610816391035,11.0
70.34317732505194,10.0
70.5226199905054,9.0
70.58180356360864,8.0
70.6928861400658,7.0
70.85384176033426,8.0
71.08183063223194,7.0
72.02348650493086,6.0
72.04152889957969,7.0
72.3653374112973,6.0
72.86535225778272,7.0
72.89861226661928,8.0
72.97117504938278,9.0
73.02774598545135,8.0
73.24517382441856,7.0
73.77222030208937,6.0
74.07210304736745,5.0
74.08958372565615,6.0
74.39287573537824,7.0
74.39528841434017,8.0
74.63961368999817,9.0
74.66659085506889,10.0
74.74364505193509,11.0
74.78536158711337,12.0
74.86657967575708,13.0
75.24802671132846,12.0
75.36670545462722,13.0
75.66092007355608,14.0
75.7120607285837,15.0
75.9962939904633,14.0
75.9962939904633,15.0
76.11315753577765,14.0
76.3726796571502,15.0
76.69015655288719,14.0
76.69015655288719,15.0
77.76607480282928,14.0
77.76607480282928,15.0
77.9126799271203,14.0
77.9126799271203,15.0
78.08470599866378,14.0
78.08470599866378,15.0
78.16718122864255,14.0
78.16718122864255,15.0
78.3132972242845,14.0
78.3132972242845,15.0
78.35578768080613,14.0
78.35578768080613,15.0
78.48216408272216,14.0
78.51853685968635,13.0
78.53180570286047,12.0
78.78708887189669,13.0
79.04218325910716,12.0
79.07609221638842,13.0
79.3488414308038,12.0
79.83440621216346,11.0
79.87944229135184,10.0
79.97416654625711,9.0
80.0505806551155,10.0
80.08932729711654,11.0
80.2221106031741,10.0
80.80178336772694,11.0
80.87415117651955,12.0
81.08177840634737,13.0
81.21673930156355,12.0
81.3937713100905,13.0
81.47240689385715,14.0
81.57045478056797,15.0
82.01001877121003,14.0
82.01001877121003,15.0
82.0572278945695,14.0
82.0572278945695,15.0
82.25262161675374,14.0
82.3139966900704,13.0
82.37400296003712,12.0
82.47803317561716,13.0
82.58389260957382,12.0
82.65123827223121,13.0
83.14138843477308,12.0
83.22526822357857,13.0
83.4335951753567,14.0
83.53327051376314,15.0
83.69186255936593,14.0
83.69186255936593,15.0
84.51479804633367,14.0
84.51479804633367,15.0
84.55129772355384,14.0
84.55129772355384,15.0
84.6218382237335,14.0
84.6218382237335,15.0
85.03228144741989,14.0
85.08373453592345,15.0
85.08491721880881,14.0
85.10916073367126,13.0
85.30391042544271,14.0
85.35835786056249,15.0
85.67960483182533,14.0
85.8514027168266,13.0
86.13749750227097,14.0
86.1994820866216,15.0
86.4115019515089,14.0
86.4115019515089,15.0
86.6217205232159,14.0
86.6217205232159,15.0
86.63661562849565,14.0
86.63661562849565,15.0
87.40531586976682,14.0
87.94844875882168,13.0
87.98391361409753,12.0
88.06014569450072,11.0
88.09449363249715,10.0
88.54324033659445,9.0
88.55047621390905,8.0
88.9115178409742,9.0
89.18609319677113,8.0
89.27961796234075,7.0
90.02547104100252,8.0
90.06302410102141,7.0
90.18895269981364,6.0
90.36585147462812,7.0
90.38667065172653,6.0
90.46349141420637,5.0
90.54795294741149,4.0
90.88327268249526,3.0
91.3046559177213,4.0
92.07275083694635,5.0
92.3041961723646,6.0
92.38644784677898,7.0
92.59168057772524,8.0
92.98615916183681,9.0
93.52458570370729,8.0
93.64112899999604,9.0
93.87620649449738,10.0
94.28678897280335,9.0
94.59137663902203,8.0
95.03922786394808,9.0
95.2628225396675,8.0
95.6600125015144,7.0
95.97040443620452,6.0
96.0883174148513,5.0
96.3568565406584,6.0
96.69081288497942,7.0
96.70025041312388,8.0
97.7167614878732,9.0
97.74112859436383,8.0
97.79460794739128,7.0
97.81620953057474,8.0
97.9166151243922,7.0
97.98710882245061,6.0
98.33586605889487,7.0
98.58234530957819,6.0
98.70734780586093,7.0
99.28869551248069,8.0
99.29928695471745,9.0
99.38973698954634,10.0
99.93830908241857,11.0
99.94995967669398,12.0
100.47321607806589,11.0
100.699288808011,12.0
100.75053072919137,11.0
101.1356095621891,10.0
101.27403170826771,11.0
101.39969540772,10.0
101.62586880054285,9.0
101.81712716617136,10.0
102.13970930069675,9.0
102.27420589133538,10.0
102.42748887591803,9.0
102.6820013906727,10.0
102.772143520089,11.0
103.04456166633634,12.0
103.26499647864914,13.0
103.27021256516538,14.0
103.29748463379035,13.0
103.31089786785991,12.0
104.06310585427897,11.0
104.12571371706349,10.0
104.20829463307753,11.0
104.29595743460862,10.0
104.3357046080132,11.0
104.57460301246653,10.0
104.81713398404983,9.0
105.17750209547631,10.0
105.40598139157805,11.0
105.43340046378844,12.0
105.53070545923349,13.0
105.57890433802508,12.0
105.61331546909383,11.0
105.88889715577855,10.0
105.92294265415077,11.0
105.95472238092032,12.0
106.11368947901975,13.0
106.1814918224328,14.0
106.20768150698821,15.0
106.24805519231633,14.0
106.46098680929519,15.0
106.75205718213601,14.0
106.76721971777644,15.0
106.84452526691162,14.0
106.84452526691162,15.0
107.04099039249,14.0
107.14577988935042,15.0
108.50921491721469,14.0
108.50921491721469,15.0
108.96802166566877,14.0
108.96802166566877,15.0
109.04011116716865,14.0
109.04011116716865,15.0
109.24541266379042,14.0
109.24541266379042,15.0
109.38788674631184,14.0
109.38788674631184,15.0
109.43054428408391,14.0
109.43054428408391,15.0
109.52480629423032,14.0
109.52480629423032,15.0
110.08485712071698,14.0
110.08485712071698,15.0
110.12872602263164,14.0
110.12872602263164,15.0
110.30193607493763,14.0
110.42596444585489,13.0
110.47412702238444,14.0
110.5370259501957,15.0
110.98317101418559,14.0
111.02287553224613,13.0
111.23071108166963,14.0
111.39348764224978,13.0
111.44092046026371,14.0
111.51885845508036,15.0
111.60478476580644,14.0
111.87487703920468,15.0
112.42059053546144,14.0
112.42059053546144,15.0
112.50586295713444,14.0
112.52337166628644,13.0
112.53475357454448,12.0
112.63887563622332,13.0
112.73516386374213,12.0
112.95889611395008,11.0
112.97315773629754,12.0
113.02645308177738,13.0
113.43934486334146,12.0
113.46366562335903,11.0
113.52818979050403,12.0
113.55479921411603,13.0
113.80699986261727,12.0
114.05690953570775,11.0
114.18954209910972,12.0
114.44276291181454,13.0
114.6139206403342,12.0
114.82824551232162,11.0
114.98352774734035,10.0
115.13357379245116,11.0
115.21127568054612,10.0
115.57060772892581,9.0
115.91935958326509,10.0
116.24076376658704,11.0
116.56683316534942,10.0
116.95059591752592,11.0
117.08467734643317,10.0
117.1649473079684,9.0
117.39682563556708,8.0
117.58164885337528,7.0
117.7565201300771,6.0
117.87392600486704,7.0
117.94011566465957,6.0
117.96378341939717,7.0
118.12624126788803,6.0
118.4658602501056,7.0
118.72499380888696,6.0
118.80892555205534,5.0
118.84477750890116,6.0
119.14617244596806,7.0
119.43490084537842,6.0
119.48219720154589,7.0
119.62741217175734,8.0
119.96384115547852,9.0
120.01915171372168,8.0
121.10843706670329,9.0
121.19305860902541,10.0
121.34962272523825,11.0
121.88671689930976,12.0
121.93130161730498,13.0
121.99792684701256,14.0
122.00852020121341,13.0
122.25009874982165,14.0
122.27896405949953,15.0
122.45292351753842,14.0
122.45292351753842,15.0
122.61676904285453,14.0
122.61676904285453,15.0
122.64707997607229,14.0
122.68947733288708,15.0
122.77871605908186,14.0
123.12613306047345,13.0
123.18785097194025,14.0
123.28487639621451,15.0
123.82895792333082,14.0
123.82895792333082,15.0
123.96908437675,14.0
123.96908437675,15.0
124.76063755617076,14.0
124.76063755617076,15.0
125.17616400203002,14.0
125.17616400203002,15.0
125.5768681372941,14.0
125.5768681372941,15.0
126.04030962099986,14.0
126.04030962099986,15.0
126.19170321778898,14.0
126.19170321778898,15.0
126.32589790574761,14.0
126.32589790574761,15.0
126.43364147398894,14.0
126.43364147398894,15.0
126.54939531569502,14.0
126.54939531569502,15.0
126.61641992753273,14.0
126.61641992753273,15.0
126.76404145874989,14.0
126.76404145874989,15.0
126.90513264324954,14.0
126.90513264324954,15.0
126.98217772749597,14.0
126.98217772749597,15.0
127.63806352524162,14.0
127.63806352524162,15.0
127.86763241524694,14.0
127.86763241524694,15.0
127.88721405408768,14.0
127.88721405408768,15.0
128.9854771482814,14.0
128.9854771482814,15.0
129.3438705397531,14.0
129.3438705397531,15.0
129.9825162991568,14.0
129.9825162991568,15.0
130.00487526745215,14.0
130.00487526745215,15.0
130.20060653238755,14.0
130.20060653238755,15.0
130.3973623572318,14.0
130.3973623572318,15.0
130.49022145074036,14.0
130.49022145074036,15.0
130.6715092281127,14.0
130.6715092281127,15.0
130.84306193541084,14.0
130.84306193541084,15.0
130.91435600915702,14.0
130.91435600915702,15.0
130.9200111664014,14.0
130.9200111664014,15.0
130.9462186461438,14.0
130.9462186461438,15.0
131.53270263670117,14.0
131.53270263670117,15.0
132.2085045968573,14.0
132.2085045968573,15.0
132.49845182861011,14.0
132.49845182861011,15.0
132.87448553636173,14.0
132.87448553636173,15.0
133.42910542284244,14.0
133.42910542284244,15.0
133.5485909957967,14.0
133.5485909957967,15.0
133.67583486914626,14.0
133.67583486914626,15.0
133.713499629942,14.0
133.713499629942,15.0
134.4835010925054,14.0
134.4835010925054,15.0
134.57019876885224,14.0
134.57019876885224,15.0
134.5794933378509,14.0
134.5794933378509,15.0
134.8990554045252,14.0
134.8990554045252,15.0
134.98190596804645,14.0
134.98528987773082,13.0
135.0370827919496,14.0
135.10502787481678,13.0
135.44732402548163,12.0
135.53638086357935,13.0
135.80995746669018,14.0
136.2902064374884,13.0
136.49807926281065,14.0
136.53335255479135,15.0
136.72079631791357,14.0
136.72079631791357,15.0
137.0921866893265,14.0
137.1634447173153,13.0
137.40769929709057,12.0
137.5814965943917,11.0
137.62571314686483,12.0
137.78296265725743,13.0
138.1378766530041,12.0
138.1682299395451,13.0
138.17855595521348,14.0
138.2781571007374,15.0
138.29746422349544,14.0
138.33862183793772,15.0
138.45564048453815,14.0
138.45564048453815,15.0
138.61084249301143,14.0
138.66359071297464,13.0
138.92033319296795,14.0
138.97496724603673,13.0
139.01604646213815,12.0
139.45859662448268,11.0
139.63815066582842,12.0
139.77926278945807,13.0
139.7935138393397,12.0
140.15956578349872,13.0
140.46920734438928,14.0
140.79047820426837,13.0
140.86355691634435,14.0
140.97942550414103,15.0
140.99327058092447,14.0
141.61910996678154,13.0
141.93332666789888,12.0
141.97426599474213,11.0
142.06428635832305,12.0
142.15362841649113,11.0
142.22802277873896,12.0
142.266935124726,13.0
142.39893851055098,12.0
142.41160717654805,11.0
142.47509623172485,12.0
142.57920019429056,11.0
142.75979875861907,12.0
143.22489445890665,13.0
143.29786146393678,12.0
143.67255581148189,11.0
144.06821398934062,10.0
144.5020605227691,9.0
144.5284814697721,8.0
144.5609357426233,9.0
144.58191431460813,10.0
144.62949564174207,9.0
144.92607950837788,8.0
145.118488815423,9.0
145.1928393630181,10.0
145.48560210932246,9.0
145.7309943847029,10.0
145.99381660705558,9.0
146.39117062067695,8.0
146.74594642562033,9.0
146.85390428474102,8.0
146.86044659395424,7.0
147.20372060454238,6.0
147.46826364613423,7.0
147.6331649375587,8.0
147.70800403663543,9.0
147.73952491658025,10.0
147.80041081561046,11.0
148.03889930746251,12.0
148.05063979506812,13.0
148.06907618297575,12.0
148.12013544463082,13.0
148.12258153954824,14.0
148.154859810929,13.0
148.25654109125844,14.0
148.51144613150336,13.0
149.14697583097123,14.0
149.17606104338475,15.0
149.9253024598999,14.0
149.9253024598999,15.0
150.02490545086877,14.0
150.1631180080014,15.0
151.21942101495492,14.0
151.53037827361374,13.0
151.56435891257405,12.0
151.57433400643342,11.0
151.6817906901586,10.0
151.6861827802132,9.0
152.12298315956863,8.0
152.13364681082052,7.0
152.2714065925818,6.0
152.27532023722432,7.0
152.36491193009573,6.0
152.43781655574224,5.0
152.49224133998825,6.0
152.7429758184219,5.0
152.7590655729185,4.0
152.82530559621938,5.0
153.52478512270469,4.0
153.52612318158995,5.0
153.73685837133215,6.0
153.85310259167045,7.0
154.29184884894656,6.0
154.41213840854678,7.0
154.5640347357217,8.0
155.07781102998618,9.0
155.26791787206585,10.0
155.57105292941,9.0
155.5744753942711,10.0
155.62790050497267,11.0
156.09447665034813,12.0
156.30351031495456,11.0
156.39274883635787,12.0
156.4713825692867,13.0
156.81031060636994,12.0
157.18184853499716,11.0
157.21036776626835,10.0
157.37674605168598,11.0
157.40417771100104,12.0
157.56287227695665,13.0
157.81230625787796,14.0
157.84878900414168,13.0
158.0325888215448,14.0
158.08066598912694,15.0
158.2298699725544,14.0
158.63845585327113,15.0
158.7790952405027,14.0
159.2642725324509,13.0
159.26468718829523,12.0
159.51547409608298,11.0
159.5787422233427,12.0
159.8277966367843,11.0
159.85134215981813,10.0
160.25355302594565,9.0
160.29218950501465,8.0
160.62108995694223,9.0
160.82038061335237,8.0
160.96075197550505,7.0
161.49639841875657,8.0
161.6945546724317,7.0
161.85406023857905,8.0
161.8693098123137,7.0
162.0389247800841,6.0
162.09287267262465,5.0
162.13460254467583,6.0
162.14272671290894,7.0
162.14372914368175,8.0
162.33031286749676,9.0
162.40694446105294,8.0
162.7559776610309,9.0
163.17074915145136,8.0
163.64467153093747,9.0
163.8703472493499,10.0
164.41479129126046,9.0
164.51210799039413,10.0
164.68667444560697,11.0
164.85262839026018,12.0
165.52664079453086,13.0
165.5683228257893,14.0
165.59687457725903,13.0
165.66049105698445,12.0
165.6977128267617,13.0
166.1304909133951,12.0
166.24707397624823,13.0
166.31957493459672,12.0
166.3722972271773,13.0
166.47616355746695,12.0
166.50590380024184,13.0
166.5621029393375,14.0
166.63739807156117,13.0
166.8747401835629,14.0
166.9651460445117,15.0
167.4781255721889,14.0
167.4781255721889,15.0
167.50726476137316,14.0
167.50726476137316,15.0
167.66978239675007,14.0
167.66978239675007,15.0
167.69846652759463,14.0
167.69846652759463,15.0
168.04466115805798,14.0
168.04466115805798,15.0
168.71977846069944,14.0
168.71977846069944,15.0
168.96678629409138,14.0
168.96678629409138,15.0
170.04173343714137,14.0
170.04173343714137,15.0
170.2844686406047,14.0
170.2844686406047,15.0
170.28766446557663,14.0
170.28766446557663,15.0
170.51149107122922,14.0
170.51149107122922,15.0
170.51261838351465,14.0
170.51261838351465,15.0
170.55230695076472,14.0
170.55230695076472,15.0
170.6278839622882,14.0
170.6278839622882,15.0
170.7134709826706,14.0
170.7134709826706,15.0
171.307857094169,14.0
171.307857094169,15.0
171.3809103437329,14.0
171.3809103437329,15.0
171.43533583739176,14.0
171.58148044303388,15.0
171.78377040478628,14.0
171.78377040478628,15.0
172.06617719173792,14.0
172.23397771010514,15.0
172.25067539358412,14.0
172.32049663069094,15.0
172.64734118626131,14.0
173.18290282227048,15.0
174.11833203348976,14.0
174.11833203348976,15.0
174.3586617137656,14.0
174.3586617137656,15.0
174.43904321610293,14.0
174.43904321610293,15.0
174.44689626866932,14.0
174.74786441052876,13.0
174.74964929917712,14.0
174.86921617483188,15.0
174.89806301170475,14.0
174.9042464298093,13.0
174.9602621887944,12.0
175.025834302435,13.0
175.07839023960864,12.0
175.0824721505982,13.0
175.2414804350385,14.0
175.30170144126834,13.0
175.61417433870045,14.0
175.85465409086342,15.0
175.95460179660358,14.0
175.9694236498563,15.0
176.14704921274745,14.0
176.25894790310508,13.0
176.28302175651513,12.0
176.4404408720951,13.0
176.50463958286562,14.0
177.8330389027273,13.0
177.9147015321841,14.0
177.97125756250156,13.0
177.97260328829498,14.0
178.1227105084892,13.0
178.20399166769337,14.0
178.21804156541137,13.0
178.3510234609076,14.0
178.62427848512436,13.0
178.6582398644333,12.0
178.76275114187786,13.0
178.78976451097196,12.0
178.84820295089006,11.0
178.88897176589222,10.0
178.8907148474868,11.0
179.25881060983116,12.0
179.34439961449067,13.0
179.59239295233647,14.0
179.60355616657165,13.0
179.64748779437892,14.0
179.92331516364058,13.0
180.07113668605206,12.0
180.12463544744688,11.0
180.3753903593364,10.0
180.40938368292956,11.0
180.68121358245185,12.0
181.27837581453156,13.0
181.5209202140682,14.0
181.56443950941775,15.0
181.90637103809635,14.0
181.90637103809635,15.0
182.28052365720967,14.0
182.28052365720967,15.0
182.29723442259709,14.0
182.39063599716337,13.0
182.4269049202534,12.0
182.5306729302496,13.0
182.8468815044744,14.0
182.8955289252714,15.0
182.98536956335988,14.0
183.0710702900611,15.0
183.10854915848003,14.0
183.22298735399346,13.0
183.22330937344208,12.0
183.75785638165834,13.0
184.02640384940835,14.0
184.1475648487163,13.0
184.20020731640795,12.0
184.43336096430014,13.0
184.45550898656592,12.0
184.6359565504977,11.0
185.09751422795455,10.0
185.35920734535654,11.0
185.40748305801495,10.0
185.5146703995528,11.0
185.62983683228003,12.0
185.75856010816923,13.0
185.83868796595996,12.0
186.1690206987652,11.0
186.337741305424,12.0
186.38275223364732,13.0
186.71497092066355,12.0
186.82719529948747,13.0
187.01300527924926,14.0
187.20221945854468,15.0
187.2714739641071,14.0
187.44763897165552,13.0
187.50833448747275,12.0
187.68864584434812,11.0
187.88761085945276,10.0
188.52660976734435,9.0
188.6862593001016,8.0
188.76641980462884,9.0
188.9167069683347,10.0
188.94034249417007,9.0
189.21078760045035,10.0
189.42772713000858,11.0
189.4698562285827,10.0
189.63060110250842,9.0
189.64506779585741,10.0
189.91794423377738,11.0
190.18706255202468,10.0
190.3300078323434,9.0
190.34900114000203,10.0
190.56923409990878,9.0
190.8243361970107,10.0
191.2570386689212,9.0
191.5916858761565,10.0
191.79634577984788,11.0
191.91639922364377,10.0
192.7697495388677,9.0
193.127566720629,8.0
193.17191358595494,7.0
193.30382255324437,6.0
193.35776663266623,7.0
193.38029851479408,8.0
193.38906836463048,9.0
193.39544461745632,10.0
193.67213201209304,9.0
194.15716179903586,10.0
194.23469441373507,9.0
194.2919931370824,10.0
194.53795952694347,11.0
194.6968525772967,10.0
194.8400773960096,11.0
195.0194139701779,10.0
195.8018537457478,9.0
195.91018865735617,8.0
196.194828751807,9.0
196.6030953206187,8.0
197.1016978089465,9.0
197.30680233079838,8.0
197.3562956822606,7.0
